00:00:29.473,-33,4
00:00:29.562,-36,21
00:00:29.603,-34,4
00:00:29.611,-37,20
00:00:29.654,-39,36
00:00:29.671,-35,2
00:00:29.679,-37,15
00:00:29.686,-35,2
00:00:29.708,-39,32
00:00:29.716,-37,17
00:00:29.731,-35,9
00:00:29.761,-38,16
00:00:29.768,-35,0
00:00:29.776,-37,24
00:00:29.783,-35,5
00:00:29.798,-37,21
00:00:29.810,-35,0
00:00:29.828,-37,22
00:00:29.842,-35,3
00:00:29.850,-37,10
00:00:29.872,-39,14
00:00:29.888,-41,32
00:00:29.895,-38,21
00:00:29.902,-36,2
00:00:29.910,-38,19
00:00:29.940,-36,2
00:00:29.947,-38,27
00:00:29.978,-40,13
00:00:29.985,-43,34
00:00:29.992,-39,24
00:00:30.025,-44,20
00:00:30.034,-38,5
00:00:30.044,-43,14
00:00:30.051,-39,17
00:00:30.059,-44,31
00:00:30.089,-41,19
00:00:30.097,-39,13
00:00:30.118,-42,32
00:00:30.132,-44,27
00:00:30.159,-40,29
00:00:30.170,-38,28
00:00:30.180,-40,35
00:00:30.192,-36,28
00:00:30.276,-34,14
00:00:30.283,-36,34
00:00:30.315,-32,14
00:00:30.356,-34,24
00:00:30.365,-31,13
00:00:30.372,-35,28
00:00:30.380,-30,12
00:00:30.387,-32,21
00:00:30.394,-35,29
00:00:30.402,-31,1
00:00:30.432,-33,30
00:00:30.447,-31,10
00:00:30.540,-29,5
00:00:30.551,-31,20
00:00:30.559,-29,9
00:00:30.578,-31,25
00:00:30.630,-29,0
00:00:30.641,-31,34
00:00:30.714,-28,0
00:00:30.723,-30,34
00:00:30.803,-28,3
00:00:30.812,-30,28
00:00:30.864,-32,31
00:00:30.935,-35,14
00:00:30.962,-33,0
00:00:30.969,-36,13
00:00:30.995,-38,16
00:00:31.010,-36,33
00:00:31.036,-38,25
00:00:31.043,-41,20
00:00:31.051,-39,13
00:00:31.066,-37,9
00:00:31.073,-40,16
00:00:31.107,-38,13
00:00:31.129,-40,34
00:00:31.156,-43,22
00:00:31.163,-39,24
00:00:31.171,-41,2
00:00:31.178,-37,31
00:00:31.185,-43,4
00:00:31.202,-46,22
00:00:31.212,-41,30
00:00:31.222,-38,9
00:00:31.230,-40,18
00:00:31.243,-38,33
00:00:31.252,-34,2
00:00:31.267,-36,26
00:00:31.290,-38,15
00:00:31.297,-41,25
00:00:31.327,-43,0
00:00:31.367,-40,27
00:00:31.390,-38,4
00:00:31.398,-45,31
00:00:31.454,-48,14
00:00:31.468,-46,13
00:00:31.496,-48,32
00:00:31.528,-51,19
00:00:31.546,-54,35
00:00:31.566,-59,22
00:00:31.573,-55,32
00:00:31.581,-60,2
00:00:31.588,-52,28
00:00:31.595,-55,20
00:00:31.632,-50,36
00:00:31.666,-54,22
00:00:31.671,-49,22
00:00:31.692,-52,18
00:00:31.707,-54,34
00:00:31.729,-57,5
00:00:31.756,-59,5
00:00:31.775,-56,19
00:00:31.807,-53,7
00:00:31.849,-56,30
00:00:31.857,-54,3
00:00:31.871,-56,29
00:00:31.984,-58,21
00:00:32.059,-60,20
00:00:32.065,-58,8
00:00:32.080,-60,26
00:00:32.094,-57,0
00:00:32.112,-60,18
00:00:32.195,-62,19
00:00:32.215,-64,15
00:00:32.222,-61,28
00:00:32.229,-65,6
00:00:32.241,-72,17
00:00:32.251,-63,26
00:00:32.263,-58,14
00:00:32.289,-55,25
00:00:32.314,-51,31
00:00:32.325,-53,34
00:00:32.338,-50,28
00:00:32.375,-48,13
00:00:32.393,-50,5
00:00:32.434,-53,36
00:00:32.463,-51,22
00:00:32.542,-53,20
00:00:32.550,-56,35
00:00:32.577,-58,26
00:00:32.600,-60,32
00:00:32.687,-63,36
00:00:32.699,-61,28
00:00:32.706,-63,34
00:00:32.736,-61,27
00:00:32.744,-63,10
00:00:32.780,-66,35
00:00:32.787,-63,17
00:00:32.810,-66,14
00:00:32.818,-64,23
00:00:32.826,-71,10
00:00:32.833,-67,35
00:00:32.849,-69,12
00:00:32.856,-67,24
00:00:32.863,-69,19
00:00:32.877,-72,28
00:00:32.886,-68,4
00:00:32.893,-75,33
00:00:32.900,-73,21
00:00:32.907,-71,5
00:00:32.915,-75,35
00:00:32.930,-72,5
00:00:32.937,-75,34
00:00:32.963,-77,9
00:00:33.008,-74,33
00:00:33.026,-80,23
00:00:33.034,-71,3
00:00:33.049,-77,34
00:00:33.057,-79,17
00:00:33.064,-71,5
00:00:33.072,-77,35
00:00:33.079,-80,22
00:00:33.087,-75,14
00:00:33.094,-69,6
00:00:33.101,-74,18
00:00:33.113,-72,17
00:00:33.135,-64,1
00:00:33.146,-70,19
00:00:33.154,-64,9
00:00:33.161,-69,23
00:00:33.169,-63,5
00:00:33.182,-66,17
00:00:33.191,-63,4
00:00:33.198,-70,29
00:00:33.206,-68,23
00:00:33.220,-70,29
00:00:33.228,-62,2
00:00:33.236,-67,22
00:00:33.247,-64,17
00:00:33.267,-61,3
00:00:33.273,-63,13
00:00:33.281,-61,1
00:00:33.288,-64,17
00:00:33.303,-61,0
00:00:33.310,-65,21
00:00:33.318,-61,4
00:00:33.325,-65,22
00:00:33.333,-67,32
00:00:33.347,-64,20
00:00:33.355,-61,3
00:00:33.370,-67,6
00:00:33.385,-64,20
00:00:33.400,-60,0
00:00:33.407,-64,21
00:00:33.429,-68,34
00:00:33.437,-61,5
00:00:33.445,-65,21
00:00:33.458,-63,15
00:00:33.483,-65,19
00:00:33.490,-67,30
00:00:33.504,-63,13
00:00:33.519,-69,36
00:00:33.527,-62,7
00:00:33.553,-67,29
00:00:33.564,-61,5
00:00:33.572,-70,36
00:00:33.587,-63,13
00:00:33.594,-69,35
00:00:33.601,-62,7
00:00:33.609,-64,18
00:00:33.624,-68,32
00:00:33.631,-61,2
00:00:33.639,-67,26
00:00:33.650,-60,1
00:00:33.661,-62,13
00:00:33.669,-65,23
00:00:33.684,-60,0
00:00:33.695,-70,35
00:00:33.705,-61,7
00:00:33.728,-67,30
00:00:33.735,-60,2
00:00:33.743,-66,27
00:00:33.750,-64,17
00:00:33.758,-69,36
00:00:33.765,-65,23
00:00:33.788,-68,22
00:00:33.794,-61,8
00:00:33.802,-66,25
00:00:33.810,-60,1
00:00:33.817,-64,19
00:00:33.825,-60,1
00:00:33.847,-62,11
00:00:33.855,-69,33
00:00:33.862,-64,14
00:00:33.870,-68,28
00:00:33.877,-62,8
00:00:33.890,-64,17
00:00:33.899,-69,29
00:00:33.907,-63,10
00:00:33.914,-61,4
00:00:33.935,-66,6
00:00:33.943,-60,1
00:00:33.959,-68,22
00:00:33.966,-65,17
00:00:33.974,-67,26
00:00:33.982,-64,17
00:00:33.989,-67,27
00:00:34.000,-69,33
00:00:34.011,-61,4
00:00:34.019,-71,36
00:00:34.026,-61,8
00:00:34.041,-64,19
00:00:34.049,-67,25
00:00:34.056,-70,35
00:00:34.064,-61,9
00:00:34.071,-67,26
00:00:34.082,-61,4
00:00:34.093,-64,16
00:00:34.101,-70,36
00:00:34.108,-64,17
00:00:34.116,-71,35
00:00:34.123,-64,17
00:00:34.131,-68,28
00:00:34.138,-64,6
00:00:34.145,-70,26
00:00:34.159,-64,19
00:00:34.168,-69,32
00:00:34.186,-67,27
00:00:34.205,-62,8
00:00:34.228,-66,20
00:00:34.235,-61,9
00:00:34.243,-69,33
00:00:34.250,-60,4
00:00:34.257,-66,25
00:00:34.266,-63,10
00:00:34.273,-69,33
00:00:34.283,-67,29
00:00:34.293,-61,4
00:00:34.302,-70,34
00:00:34.309,-61,9
00:00:34.317,-67,26
00:00:34.325,-70,34
00:00:34.332,-66,22
00:00:34.347,-60,5
00:00:34.368,-69,33
00:00:34.377,-65,20
00:00:34.391,-61,8
00:00:34.399,-64,16
00:00:34.418,-60,5
00:00:34.429,-63,13
00:00:34.437,-68,22
00:00:34.451,-60,0
00:00:34.460,-62,10
00:00:34.466,-68,30
00:00:34.473,-66,20
00:00:34.493,-64,14
00:00:34.515,-71,36
00:00:34.526,-61,9
00:00:34.544,-66,23
00:00:34.556,-60,1
00:00:34.571,-67,23
00:00:34.586,-60,1
00:00:34.593,-66,24
00:00:34.600,-61,5
00:00:34.622,-67,25
00:00:34.645,-69,28
00:00:34.653,-64,8
00:00:34.659,-71,34
00:00:34.668,-64,14
00:00:34.675,-61,8
00:00:34.683,-72,34
00:00:34.697,-66,14
00:00:34.704,-72,35
00:00:34.712,-69,28
00:00:34.720,-60,1
00:00:34.727,-65,19
00:00:34.735,-67,25
00:00:34.749,-64,17
00:00:34.757,-61,2
00:00:34.765,-72,34
00:00:34.772,-66,21
00:00:34.793,-68,20
00:00:34.799,-71,33
00:00:34.809,-67,14
00:00:34.816,-65,18
00:00:34.824,-62,7
00:00:34.838,-66,14
00:00:34.846,-61,4
00:00:34.854,-66,21
00:00:34.868,-70,26
00:00:34.875,-72,35
00:00:34.884,-61,5
00:00:34.892,-69,26
00:00:34.898,-61,1
00:00:34.906,-65,18
00:00:34.914,-67,22
00:00:34.921,-71,33
00:00:34.929,-68,27
00:00:34.944,-63,12
00:00:34.951,-73,35
00:00:34.962,-66,6
00:00:34.971,-61,5
00:00:35.001,-67,23
00:00:35.011,-63,10
00:00:35.018,-67,24
00:00:35.026,-72,35
00:00:35.033,-61,4
00:00:35.041,-67,23
00:00:35.048,-70,29
00:00:35.056,-63,12
00:00:35.063,-72,35
00:00:35.071,-69,29
00:00:35.078,-62,8
00:00:35.086,-64,16
00:00:35.093,-68,26
00:00:35.100,-73,36
00:00:35.108,-62,7
00:00:35.115,-68,27
00:00:35.143,-64,15
00:00:35.153,-67,22
00:00:35.172,-65,15
00:00:35.183,-61,1
00:00:35.191,-69,28
00:00:35.197,-67,21
00:00:35.209,-65,17
00:00:35.220,-62,7
00:00:35.227,-67,21
00:00:35.238,-73,36
00:00:35.253,-63,13
00:00:35.265,-72,35
00:00:35.272,-69,27
00:00:35.280,-73,36
00:00:35.287,-61,4
00:00:35.294,-64,13
00:00:35.302,-70,31
00:00:35.309,-62,9
00:00:35.324,-65,15
00:00:35.332,-70,28
00:00:35.339,-65,15
00:00:35.361,-63,11
00:00:35.369,-66,19
00:00:35.384,-62,7
00:00:35.392,-71,32
00:00:35.398,-62,4
00:00:35.406,-71,30
00:00:35.414,-73,34
00:00:35.421,-68,24
00:00:35.431,-61,5
00:00:35.448,-70,28
00:00:35.458,-72,33
00:00:35.466,-64,12
00:00:35.473,-73,34
00:00:35.485,-69,25
00:00:35.495,-72,33
00:00:35.507,-62,5
00:00:35.518,-70,28
00:00:35.525,-63,8
00:00:35.533,-73,34
00:00:35.540,-68,22
00:00:35.547,-62,1
00:00:35.555,-74,34
00:00:35.563,-72,33
00:00:35.570,-64,11
00:00:35.578,-62,4
00:00:35.585,-73,34
00:00:35.593,-61,3
00:00:35.600,-64,11
00:00:35.607,-62,2
00:00:35.641,-68,15
00:00:35.649,-71,31
00:00:35.667,-62,4
00:00:35.675,-73,36
00:00:35.682,-61,3
00:00:35.690,-74,35
00:00:35.697,-64,12
00:00:35.711,-62,2
00:00:35.719,-67,19
00:00:35.727,-71,32
00:00:35.742,-61,0
00:00:35.749,-70,22
00:00:35.756,-62,0
00:00:35.779,-67,19
00:00:35.794,-67,18
00:00:35.809,-69,27
00:00:35.823,-72,33
00:00:35.831,-62,1
00:00:35.858,-62,4
00:00:35.869,-73,35
00:00:35.880,-67,17
00:00:35.898,-71,32
00:00:35.913,-62,1
00:00:35.928,-65,12
00:00:35.943,-64,10
00:00:35.951,-67,17
00:00:35.981,-63,3
00:00:36.003,-73,36
00:00:36.018,-71,30
00:00:36.025,-66,16
00:00:36.055,-71,31
00:00:36.092,-64,6
00:00:36.115,-62,0
00:00:36.130,-69,25
00:00:36.137,-71,33
00:00:36.145,-63,4
00:00:36.152,-71,31
00:00:36.160,-63,2
00:00:36.168,-65,11
00:00:36.188,-70,27
00:00:36.204,-67,17
00:00:36.227,-68,18
00:00:36.234,-63,4
00:00:36.256,-65,12
00:00:36.267,-69,22
00:00:36.279,-72,31
00:00:36.287,-62,0
00:00:36.316,-76,36
00:00:36.331,-73,18
00:00:36.338,-78,34
00:00:36.353,-66,1
00:00:36.376,-76,20
00:00:36.382,-72,3
00:00:36.391,-65,23
00:00:36.401,-61,19
00:00:36.414,-58,9
00:00:36.420,-60,32
00:00:36.428,-56,12
00:00:36.451,-58,36
00:00:36.458,-56,21
00:00:36.493,-59,6
00:00:36.501,-56,21
00:00:36.510,-52,8
00:00:36.531,-50,23
00:00:36.561,-55,6
00:00:36.568,-49,27
00:00:36.585,-46,10
00:00:36.635,-48,14
00:00:36.644,-46,1
00:00:36.666,-50,15
00:00:36.674,-47,0
00:00:36.682,-50,16
00:00:36.689,-56,35
00:00:36.696,-49,8
00:00:36.719,-57,34
00:00:36.726,-54,18
00:00:36.745,-50,6
00:00:36.764,-53,26
00:00:36.771,-49,7
00:00:36.801,-53,33
00:00:36.808,-50,14
00:00:36.841,-53,36
00:00:36.921,-55,3
00:00:36.935,-61,30
00:00:36.942,-57,17
00:00:36.950,-64,34
00:00:36.957,-56,15
00:00:36.980,-60,34
00:00:36.987,-54,6
00:00:37.006,-56,34
00:00:37.017,-52,11
00:00:37.035,-50,0
00:00:37.069,-47,2
00:00:37.077,-50,25
00:00:37.091,-57,35
00:00:37.097,-51,14
00:00:37.107,-48,14
00:00:37.132,-46,15
00:00:37.157,-48,20
00:00:37.199,-51,33
00:00:37.228,-47,1
00:00:37.241,-49,24
00:00:37.254,-52,22
00:00:37.263,-54,34
00:00:37.275,-52,7
00:00:37.287,-55,35
00:00:37.293,-53,26
00:00:37.300,-55,35
00:00:37.315,-53,5
00:00:37.322,-56,22
00:00:37.343,-54,6
00:00:37.391,-56,35
00:00:37.400,-50,1
00:00:37.420,-53,25
00:00:37.428,-55,35
00:00:37.434,-50,4
00:00:37.442,-54,22
00:00:37.450,-52,13
00:00:37.457,-54,18
00:00:37.465,-52,9
00:00:37.472,-55,23
00:00:37.494,-53,12
00:00:37.516,-51,0
00:00:37.524,-55,18
00:00:37.562,-57,14
00:00:37.569,-60,36
00:00:37.576,-58,21
00:00:37.584,-60,34
00:00:37.593,-56,16
00:00:37.613,-54,0
00:00:37.621,-58,32
00:00:37.678,-55,12
00:00:37.689,-53,3
00:00:37.695,-56,18
00:00:37.718,-53,5
00:00:37.725,-56,17
00:00:37.733,-52,0
00:00:37.740,-57,32
00:00:37.763,-54,12
00:00:37.782,-56,19
00:00:37.792,-54,11
00:00:37.819,-56,18
00:00:37.829,-53,5
00:00:37.844,-56,18
00:00:37.870,-54,11
00:00:37.882,-57,22
00:00:37.889,-54,3
00:00:37.896,-57,32
00:00:37.904,-55,6
00:00:37.916,-57,21
00:00:37.934,-54,8
00:00:37.941,-57,19
00:00:37.949,-54,9
00:00:37.964,-57,33
00:00:37.971,-55,6
00:00:37.979,-57,19
00:00:37.986,-54,8
00:00:38.016,-59,36
00:00:38.023,-54,8
00:00:38.038,-58,36
00:00:38.046,-54,5
00:00:38.068,-58,23
00:00:38.076,-55,1
00:00:38.161,-57,25
00:00:38.172,-54,12
00:00:38.180,-58,29
00:00:38.201,-54,7
00:00:38.224,-57,32
00:00:38.260,-54,1
00:00:38.269,-57,35
00:00:38.277,-54,2
00:00:38.299,-58,34
00:00:38.306,-54,4
00:00:38.351,-57,24
00:00:38.359,-54,10
00:00:38.366,-57,36
00:00:38.401,-54,12
00:00:38.411,-59,26
00:00:38.424,-54,11
00:00:38.433,-59,26
00:00:38.440,-55,10
00:00:38.448,-57,36
00:00:38.456,-54,11
00:00:38.471,-57,36
00:00:38.478,-54,11
00:00:38.538,-56,29
00:00:38.556,-54,16
00:00:38.575,-56,27
00:00:38.590,-53,3
00:00:38.604,-55,6
00:00:38.662,-53,1
00:00:38.687,-56,28
00:00:38.709,-54,2
00:00:38.724,-56,22
00:00:38.731,-54,11
00:00:38.746,-56,30
00:00:38.754,-54,1
00:00:38.761,-56,24
00:00:38.769,-54,11
00:00:38.776,-56,22
00:00:38.784,-54,0
00:00:38.806,-57,35
00:00:38.826,-55,15
00:00:38.836,-57,35
00:00:38.851,-55,6
00:00:38.888,-57,31
00:00:38.902,-54,1
00:00:38.910,-56,28
00:00:38.918,-54,10
00:00:38.933,-56,29
00:00:38.940,-53,5
00:00:38.959,-55,6
00:00:38.989,-57,35
00:00:39.005,-54,4
00:00:39.015,-57,35
00:00:39.022,-55,16
00:00:39.093,-53,8
00:00:39.104,-59,29
00:00:39.111,-54,15
00:00:39.119,-57,30
00:00:39.134,-54,6
00:00:39.164,-57,35
00:00:39.171,-54,17
00:00:39.185,-59,22
00:00:39.192,-54,11
00:00:39.201,-57,32
00:00:39.208,-54,11
00:00:39.216,-56,22
00:00:39.254,-54,11
00:00:39.261,-57,32
00:00:39.276,-54,7
00:00:39.283,-60,34
00:00:39.294,-56,23
00:00:39.320,-54,0
00:00:39.328,-56,33
00:00:39.335,-53,5
00:00:39.343,-56,21
00:00:39.403,-54,10
00:00:39.417,-56,32
00:00:39.454,-54,1
00:00:39.462,-59,26
00:00:39.469,-54,7
00:00:39.477,-56,27
00:00:39.495,-53,5
00:00:39.507,-56,29
00:00:39.521,-54,13
00:00:39.529,-57,30
00:00:39.537,-54,10
00:00:39.559,-57,33
00:00:39.567,-53,9
00:00:39.582,-55,16
00:00:39.604,-57,32
00:00:39.619,-54,4
00:00:39.634,-57,34
00:00:39.649,-53,8
00:00:39.659,-55,14
00:00:39.679,-57,32
00:00:39.691,-54,3
00:00:39.701,-57,24
00:00:39.721,-53,3
00:00:39.731,-56,31
00:00:39.753,-54,11
00:00:39.776,-56,27
00:00:39.794,-54,13
00:00:39.820,-56,21
00:00:39.835,-53,5
00:00:39.843,-57,22
00:00:39.858,-55,15
00:00:39.873,-57,35
00:00:39.880,-54,4
00:00:39.888,-56,24
00:00:39.895,-54,0
00:00:39.902,-59,29
00:00:39.909,-55,16
00:00:39.937,-53,5
00:00:39.954,-59,34
00:00:39.961,-56,32
00:00:39.970,-53,5
00:00:39.977,-57,36
00:00:39.985,-53,5
00:00:39.992,-57,30
00:00:39.999,-54,13
00:00:40.014,-57,26
00:00:40.043,-54,13
00:00:40.059,-57,31
00:00:40.067,-54,8
00:00:40.074,-59,29
00:00:40.081,-56,25
00:00:40.089,-53,9
00:00:40.096,-56,22
00:00:40.127,-54,10
00:00:40.134,-56,24
00:00:40.152,-54,2
00:00:40.171,-57,36
00:00:40.186,-54,15
00:00:40.215,-57,33
00:00:40.223,-55,16
00:00:40.252,-57,31
00:00:40.260,-54,8
00:00:40.275,-57,34
00:00:40.295,-54,10
00:00:40.305,-57,28
00:00:40.335,-53,9
00:00:40.342,-56,21
00:00:40.365,-54,2
00:00:40.372,-57,36
00:00:40.395,-59,22
00:00:40.401,-57,24
00:00:40.431,-55,6
00:00:40.466,-59,29
00:00:40.474,-55,15
00:00:40.485,-57,32
00:00:40.492,-54,4
00:00:40.499,-56,31
00:00:40.514,-54,10
00:00:40.529,-56,20
00:00:40.577,-54,3
00:00:40.603,-57,24
00:00:40.633,-53,5
00:00:40.648,-56,20
00:00:40.663,-54,12
00:00:40.693,-56,20
00:00:40.720,-54,4
00:00:40.730,-56,23
00:00:40.738,-54,7
00:00:40.760,-56,21
00:00:40.772,-54,16
00:00:40.790,-57,35
00:00:40.801,-54,10
00:00:40.835,-56,24
00:00:40.872,-59,35
00:00:40.879,-53,9
00:00:40.894,-56,27
00:00:40.945,-53,8
00:00:40.954,-57,34
00:00:40.962,-55,15
00:00:40.984,-59,35
